season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2015,PIT,QB,,2,ACT,Michael Vick,Michael,Vick,1980-06-26,72.0,210.0,Virginia Tech,00-0020245,2549.0,b797d6fa-1520-4b3d-a212-157afd4a3bd0,5448.0,2193.0,773.0,,9447.0,461.0,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrg4riwhpjbijfovsjrk",,19,DIV,I01,Michael,VIC311467,26219.0,32005649-4331-1467-814d-d41e76f507d4,2001,2001,ATL,1.0
2015,BLT,WR,,89,RES,Steve Smith,Stevonne,Smith,1979-05-12,69.0,195.0,Utah,00-0020337,2622.0,a69419b7-3cdc-48b9-b3a3-c50f2bf4e6f1,5521.0,2263.0,837.0,SmitSt01,4358.0,169.0,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k23e0b8cto93he9rt0zc",,8,REG,A01,Steve,SMI733120,26294.0,3200534d-4973-3120-1f76-7eb0862a9e02,2001,2001,CAR,74.0
2015,NO,QB,,9,ACT,Drew Brees,Drew,Brees,1979-01-15,72.0,209.0,Purdue,00-0020531,2580.0,bb5957e6-ce7d-47ab-8036-22191ffc1c44,5479.0,2178.0,802.0,BreeDr00,7242.0,289.0,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt6nv11jgsirnuymookt",,17,REG,A01,Drew,BRE229498,26250.0,32004252-4522-9498-de45-55dc89e02748,2001,2001,SD,32.0
2015,ATL,K,,3,RES,Matt Bryant,Steven,Bryant,1975-05-29,69.0,203.0,Baylor,00-0020578,4333.0,218d1644-603e-4da3-9ce1-48ce3927494f,6243.0,2832.0,1223.0,,3388.0,127.0,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,13,REG,I01,Matt,BRY500226,27091.0,32004252-5950-0226-6db3-32703a03c1e9,2002,2002,,
2015,MIN,QB,,13,ACT,Shaun Hill,Shaun,Hill,1980-01-09,75.0,230.0,Maryland,00-0020679,4260.0,52b14c80-ffc5-4fd6-9a32-d07b261f0841,6169.0,2688.0,1255.0,,11992.0,686.0,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dn42ccbwrshm7uksyphy",,18,WC,A01,Shaun,HIL586565,27467.0,32004849-4c58-6565-5d73-7605f4a4680f,2002,2002,,
2015,PIT,OLB,,92,ACT,James Harrison,James,Harrison,1978-05-04,72.0,242.0,Kent State,00-0020712,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zck45uxz4nin7rqkqkpj",,19,DIV,A01,James,HAR600985,27498.0,32004841-5260-0985-9d9d-dddf0bb92f41,2002,2002,,
2015,BUF,K,,8,CUT,Billy Cundiff,William,Cundiff,1980-03-30,73.0,212.0,Drake,00-0020972,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,5,REG,A01,Billy,CUN046143,27760.0,32004355-4e04-6143-5f3e-7e5538031f87,2002,2002,,
2015,GB,OLB,,56,ACT,Julius Peppers,Julius,Peppers,1980-01-18,79.0,287.0,North Carolina,00-0021140,3530.0,c058f888-ff75-4f13-a9e7-3f5be65288bf,5888.0,2528.0,1010.0,PeppJu99,11977.0,684.0,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7tpbqsqzbg4vw5axw71",,19,DIV,A01,Julius,PEP422041,27132.0,32005045-5042-2041-8a3d-bd7e1af424ac,2002,2002,CAR,2.0
2015,ARZ,OLB,,54,ACT,Dwight Freeney,Dwight,Freeney,1980-02-19,73.0,268.0,Syracuse,00-0021146,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tk45swjxoh8bbjs50s7a",,20,CON,A01,Dwight,FRE417537,27141.0,32004652-4541-7537-cb66-395afa029790,2002,2002,IND,11.0
2015,CLV,QB,,13,RES,Josh McCown,Joshua,McCown,1979-07-04,76.0,218.0,Sam Houston State,00-0021206,3609.0,a261fd0a-b096-4db7-bd51-2f13bde485da,5967.0,2513.0,1085.0,McCoJo01,5282.0,208.0,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",,12,REG,A01,Josh,MCC600777,27213.0,32004d43-4360-0777-1931-84279757cab3,2002,2002,ARZ,81.0
2015,ARZ,QB,,3,ACT,Carson Palmer,Carson,Palmer,1979-12-27,77.0,235.0,USC,00-0021429,4459.0,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37,6337.0,3014.0,1317.0,PalmCa00,2428.0,91.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/belgna3tokxga0gjjmwk",,20,CON,A01,Carson,PAL249055,28037.0,32005041-4c24-9055-fd96-2b522c21ff59,2003,2003,CIN,1.0
2015,PHI,LS,,46,ACT,Jon Dorenbos,Jon,Dorenbos,1980-07-21,72.0,250.0,Texas-El Paso,00-0021451,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bo8e3fyhbtokqadi2fqa",,17,REG,A01,Jon,DOR119794,28323.0,3200444f-5211-9794-d2f1-ec444e0fdc82,2003,2003,,
2015,SD,TE,,85,ACT,Antonio Gates,Antonio,Gates,1980-06-18,76.0,255.0,Kent State,00-0021547,5362.0,82da09c2-e542-4f7d-87d9-24dfd8e014de,6663.0,3172.0,1609.0,,7884.0,322.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kndulvysinvn4tpvt0bc",,17,REG,A01,Antonio,GAT194627,28495.0,32004741-5419-4627-d7b9-c6962c8e21f2,2003,2003,,
2015,JAX,DE,,91,ACT,Chris Clemons,Christopher,Clemons,1981-10-30,75.0,255.0,Georgia,00-0021577,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vj9ihys706dzoig6j1nu",,17,REG,A01,Chris,CLE390635,28525.0,3200434c-4539-0635-86df-0556d70a8646,2003,2003,,
2015,DAL,QB,,9,RES,Tony Romo,Tony,Romo,1980-04-21,74.0,230.0,Eastern Illinois,00-0021678,5209.0,c32d8200-2b85-4638-8db3-9a52fb86b207,6624.0,3153.0,1693.0,,3867.0,142.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdgaxf7djip2ovlkeqjk",,15,REG,I01,Tony,ROM787981,28649.0,3200524f-4d78-7981-8043-36832134b23a,2003,2003,,
2015,CAR,DT,,91,CUT,Colin Cole,Colin,Cole,1980-06-24,74.0,325.0,Iowa,00-0021684,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ck9rdexmkhxs8mc5nkdt",,3,REG,I01,Colin,COL089722,28655.0,3200434f-4c08-9722-b49d-7286bc861411,2003,2003,,
2015,NYG,DE,,99,ACT,Cullen Jenkins,Cullen,Jenkins,1981-01-20,74.0,305.0,Central Michigan,00-0021706,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxv4hzgjxpsofzakcwqx",,17,REG,A01,Cullen,JEN173573,28678.0,32004a45-4e17-3573-b05a-b521f37e4e86,2003,2003,,
2015,NYG,K,,3,ACT,Josh Brown,Josh,Brown,1979-04-29,72.0,202.0,,00-0021940,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bl6cnjs3vfriv3vj6ilz",,17,REG,A01,Josh,BRO502703,,32004252-4f50-2703-ee4e-13cc1a39a203,2003,2003,SEA,222.0
2015,ARZ,DT,,90,RES,Cory Redding,Cory,Redding,1980-11-15,76.0,318.0,Texas,00-0021998,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jraoxnfjje0x5wsaf05b",,18,WC,A01,Cory,RED327892,28102.0,32005245-4432-7892-c867-e12f202799c9,2003,2003,DET,66.0
2015,SD,P,,5,ACT,Mike Scifres,Mike,Scifres,1980-10-08,74.0,215.0,,00-0022017,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y90destqrx1cowcazckp",,17,REG,A01,Mike,SCI453647,,32005343-4945-3647-d80d-2829046841d3,2003,2003,SD,149.0
2015,IND,WR,,81,ACT,Andre Johnson,Andre,Johnson,1981-07-11,75.0,229.0,,00-0022044,4461.0,848b34eb-1ca8-435c-a805-957aa71d4883,6339.0,3028.0,1319.0,JohnAn02,2429.0,92.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iavrftkbpw4bekzl7zfv",,17,REG,A01,Andre,JOH056462,,32004a4f-4805-6462-c917-26ab3c7c4ad5,2003,2003,HST,3.0
2015,MIN,CB,,23,ACT,Terence Newman,Terence,Newman,1978-09-04,70.0,197.0,Kansas State,00-0022045,4463.0,4a69f085-8bef-4b3c-a66e-cab65b3fcb7a,6341.0,3008.0,1321.0,NewmTe20,5916.0,235.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aphgunfzg6ptehfuk8j1",,18,WC,A01,Terence,NEW475575,28041.0,32004e45-5747-5575-3d7d-f330b871461f,2003,2003,DAL,5.0
2015,IND,OLB,,98,ACT,Robert Mathis,Robert,Mathis,1981-02-26,74.0,245.0,Alabama A&M,00-0022059,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xq9taxuky7odmqoox5oz",,17,REG,A01,Robert,MAT227229,28174.0,32004d41-5422-7229-45ad-900f4023f469,2003,2003,IND,138.0
2015,NO,DT,,93,ACT,Kevin Williams,Kevin,Williams,1980-08-16,77.0,311.0,Oklahoma State,00-0022073,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bo7onl8bfrzdg47qjwj0",,17,REG,A01,Kevin,WIL407346,28045.0,32005749-4c40-7346-e110-0af090d2c784,2003,2003,MIN,9.0
2015,DET,CB,,31,RES,Rashean Mathis,Rashean,Mathis,1980-08-27,73.0,195.0,Bethune-Cookman,00-0022080,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yn6me6eygzdckocqmbo0",,9,REG,A01,Rashean,MAT211558,28075.0,32004d41-5421-1558-fbaf-f4edfd28cddb,2003,2003,JAX,39.0
2015,SF,WR,,81,ACT,Anquan Boldin,Anquan,Boldin,1980-10-03,73.0,220.0,Florida State,00-0022084,4512.0,eb1d1304-1900-4587-ae06-75c77efd85a8,6390.0,3074.0,1369.0,BoldAn00,11712.0,655.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajabgwxbliupgkwjbnut",,17,REG,A01,Anquan,BOL283010,28091.0,3200424f-4c28-3010-ceb9-7a5e123e35c7,2003,2003,ARZ,54.0
2015,NYJ,OLB,,97,ACT,Calvin Pace,Calvin,Pace,1980-10-28,76.0,265.0,Wake Forest,00-0022120,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvnfloe2zlayioxkmtsn",,17,REG,A01,Calvin,PAC125680,28054.0,32005041-4312-5680-8f3b-353d68176255,2003,2003,ARZ,18.0
2015,CAR,CB,,31,RES,Charles Tillman,Charles,Tillman,1981-02-23,74.0,210.0,Louisiana-Lafayette,00-0022123,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y277iz2hgqaqdlonri2f",,17,REG,A01,Charles,TIL389442,28071.0,32005449-4c38-9442-1b3c-6b5192a85864,2003,2003,CHI,35.0
2015,DAL,TE,,82,ACT,Jason Witten,Christopher,Witten,1982-05-06,78.0,263.0,Tennessee,00-0022127,4527.0,e38c9b1b-7c51-48a2-ac1d-a752502e8930,6405.0,3086.0,1384.0,WittJa00,722.0,23.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7uafhtwuexuaty0nhsc",,17,REG,A01,Jason,WIT559021,28103.0,32005749-5455-9021-9f23-668d83c1b782,2003,2003,DAL,69.0
2015,BLT,OLB,,55,RES,Terrell Suggs,Terrell,Suggs,1982-10-11,75.0,265.0,Arizona State,00-0022161,4468.0,acc3b2c7-d229-41c6-bee6-0cc0c5c0cf29,6346.0,3001.0,1326.0,SuggTe99,7383.0,296.0,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8bqh2tllr3pyz03fvrx",,1,REG,A01,Terrell,SUG467201,28046.0,32005355-4746-7201-659e-cd4b7a972eea,2003,2003,BLT,10.0
2015,IND,SS,,29,ACT,Mike Adams,Michael,Adams,1981-03-24,71.0,205.0,Delaware,00-0022247,5893.0,0f0ff562-af1c-4be8-8011-1f71e8441e00,7121.0,4677.0,1972.0,,2104.0,74.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkfpqqbpyo1y29eeoqhb",,17,REG,A01,Mike,ADA515576,29236.0,32004144-4151-5576-8fc8-c0de1821f384,2004,2004,,
2015,SD,WR,,80,ACT,Malcom Floyd,Malcom,Floyd,1981-09-08,77.0,225.0,Wyoming,00-0022414,6016.0,7429eaaa-0124-4ba6-820b-60239387d5b1,7149.0,5080.0,2044.0,,7711.0,316.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/or8gm79eaonksxe8gl0t",,17,REG,A01,Malcom,FLO762180,29421.0,3200464c-4f76-2180-7e09-6ca732e309e1,2004,2004,,
2015,SL,WR,,19,ACT,Wes Welker,Wesley,Welker,1981-05-01,69.0,185.0,Texas Tech,00-0022427,5941.0,de587dab-dcc9-4e33-8ddf-90f581fae2ec,7027.0,4248.0,2204.0,,4631.0,177.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgjwexzif36vncjfdwap",,17,REG,A01,Wes,WEL219433,29435.0,32005745-4c21-9433-9a1f-f25a57eeea81,2004,2004,,
2015,DET,LS,,48,ACT,Don Muhlbach,Don,Muhlbach,1981-08-17,76.0,258.0,Texas A&amp;M,00-0022455,8362.0,046a6f57-6927-4f46-9c0b-67b762f2e42b,7120.0,6405.0,2130.0,,6300.0,252.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjbgntsu7pzptgr9no5k",,17,REG,A01,Don,MUH609435,29468.0,32004d55-4860-9435-338f-60be6acf91b3,2004,2004,,
2015,PHI,T,,71,ACT,Jason Peters,Jason,Peters,1982-01-22,76.0,328.0,Arkansas,00-0022531,6012.0,46aab8e6-3ca9-4213-a6cb-87db90786f6b,7122.0,3874.0,2148.0,,8920.0,412.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ma7bkdymewzelolhydoc",,17,REG,A01,Jason,PET150539,29550.0,32005045-5415-0539-96c0-31361312950f,2004,2004,,
2015,PHI,P,,8,ACT,Donnie Jones,Donald,Jones,1980-07-05,74.0,221.0,LSU,00-0022684,5749.0,ce74af98-fcfc-446d-83fe-e875d2e8dbd9,6983.0,4066.0,1939.0,JoneDo21,14710.0,1271.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qds7simibz6lt6ckf5yo",,17,REG,A01,Donnie,JON237997,29177.0,32004a4f-4e23-7997-ce6c-4720adecde68,2004,2004,SEA,224.0
2015,ARZ,OLB,,58,ACT,Jason Babin,Jason,Babin,1980-05-24,75.0,267.0,Western Michigan,00-0022695,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rftscyovutjw3klj3wsm",,20,CON,I01,Jason,BAB714004,28979.0,32004241-4271-4004-dc69-f29392b9a56f,2004,2004,HST,27.0
2015,BLT,OLB,,56,ACT,Jason Babin,Jason,Babin,1980-05-24,75.0,267.0,Western Michigan,00-0022695,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rftscyovutjw3klj3wsm",,5,REG,A01,Jason,BAB714004,28979.0,32004241-4271-4004-dc69-f29392b9a56f,2004,2004,HST,27.0
2015,HST,NT,,75,ACT,Vince Wilfork,Vincent,Wilfork,1981-11-04,74.0,325.0,Miami (Fla.),00-0022712,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwfinxqkn4fowfrreak1",,18,WC,A01,Vince,WIL059369,28973.0,32005749-4c05-9369-2970-4d82f2091688,2004,2004,NE,21.0
2015,NE,RB,,39,ACT,Steven Jackson,Steven,Jackson,1983-07-22,74.0,240.0,Oregon State,00-0022736,5549.0,3d980847-dec6-4fc1-a4bb-63bd0bfcb078,6783.0,3756.0,1745.0,JackSt00,1652.0,57.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abl5wejuf448xw3jtphm",,20,CON,A01,Steven,JAC560875,28976.0,32004a41-4356-0875-9c43-c05ecb455978,2004,2004,SL,24.0
2015,CAR,DE,,69,ACT,Jared Allen,Jared,Allen,1982-04-03,78.0,255.0,Idaho State,00-0022740,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvicq39281koeupyxqvz",,21,SB,A01,Jared,ALL454745,29079.0,3200414c-4c45-4745-506f-98bc7381e8e3,2004,2004,KC,126.0
2015,CHI,OLB,,69,ACT,Jared Allen,Jared,Allen,1982-04-03,78.0,255.0,Idaho State,00-0022740,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvicq39281koeupyxqvz",,3,REG,A01,Jared,ALL454745,29079.0,3200414c-4c45-4745-506f-98bc7381e8e3,2004,2004,KC,126.0
2015,CAR,DT,,92,ACT,Dwan Edwards,Dwan,Edwards,1981-05-16,75.0,305.0,Oregon State,00-0022750,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vtar8sgktvvrutgkcntt",,21,SB,A01,Dwan,EDW667014,29004.0,32004544-5766-7014-2685-b03daf1663b7,2004,2004,BLT,51.0
2015,BLT,QB,,8,ACT,Matt Schaub,Matt,Schaub,1981-06-25,78.0,245.0,Virginia,00-0022787,5615.0,1f09583f-dcc1-43e8-a7fc-f063d2c96508,6849.0,3793.0,1811.0,SchaMa00,4633.0,178.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mj2kh2nddxnw04ludcx0",,17,REG,A01,Matt,SCH085186,29043.0,32005343-4808-5186-46c6-b9a31e4f91f7,2004,2004,ATL,90.0
2015,DEN,DE,,90,ACT,Antonio Smith,Antonio,Smith,1981-10-21,75.0,290.0,Oklahoma State,00-0022793,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vn71m9jwu5uxmfllobfb",,21,SB,A01,Antonio,SMI040937,29088.0,3200534d-4904-0937-8fb6-d72eb1dbc04e,2004,2004,ARZ,135.0
2015,NYG,QB,,10,ACT,Eli Manning,Elisha,Manning,1981-01-03,76.0,218.0,Mississippi,00-0022803,5526.0,6cb6226e-f08c-4192-95f1-69709ed686c6,6760.0,3763.0,1722.0,MannEl00,4932.0,188.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w51tf8uedjftbr4qpaex",,17,REG,A01,Eli,MAN473170,28953.0,32004d41-4e47-3170-d4e5-66f2cfc951d8,2004,2004,SD,1.0
2015,CLV,DE,,94,ACT,Randy Starks,Randy,Starks,1983-12-14,76.0,305.0,Maryland,00-0022805,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mekra7yuqg2uwoqj0vpx",,17,REG,A01,Randy,STA608829,29024.0,32005354-4160-8829-25fe-e1644ff6685b,2004,2004,TEN,71.0
2015,CAR,WR,,82,ACT,Jerricho Cotchery,Jerricho,Cotchery,1982-06-16,73.0,205.0,North Carolina State,00-0022811,5633.0,dc2b3e27-0bc1-4ea7-b80e-f9ef81cab2c9,6867.0,3850.0,1829.0,CotcJe00,4104.0,155.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkq2dmfj7mbgbuejiloy",,21,SB,A01,Jerricho,COT027891,29061.0,3200434f-5402-7891-b2b3-c7a8795a31db,2004,2004,NYJ,108.0
2015,CLV,P,,8,ACT,Andy Lee,Andy,Lee,1982-08-11,73.0,185.0,Pittsburgh,00-0022824,5713.0,edaad8e3-62cd-4715-b225-0010ee9825a0,6947.0,4044.0,1906.0,LeexAn20,3100.0,112.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfozbs2h9jueavslvw3z",,17,REG,A01,Andy,LEE008195,29141.0,32004c45-4500-8195-3f84-7c9db88c8928,2004,2004,SF,188.0
2015,BLT,ILB,,51,ACT,Daryl Smith,Daryl,Smith,1982-03-14,74.0,250.0,Georgia Tech,00-0022839,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qrl69rdv49j9txol2ncu",,17,REG,A01,Daryl,SMI164720,28992.0,3200534d-4916-4720-928d-a54b9692128f,2004,2004,JAX,39.0
2015,NO,QB,,7,RES,Luke McCown,Luke,McCown,1981-07-12,76.0,217.0,Louisiana Tech,00-0022864,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pj2lbdhplppzlywlzsbr",,9,REG,I01,Luke,MCC600925,29059.0,32004d43-4360-0925-b4e4-a27cb19160d3,2004,2004,CLV,106.0
2015,PIT,K,,8,CUT,Josh Scobee,Josh,Scobee,1982-06-23,73.0,200.0,Louisiana Tech,00-0022874,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7c7yefpjtfv41lcvhum",,4,REG,A01,Josh,SCO003459,29090.0,32005343-4f00-3459-f489-ac3c5a86e311,2004,2004,JAX,137.0
2015,PIT,SS,,20,ACT,Will Allen,Will,Allen,1982-06-17,73.0,202.0,Ohio State,00-0022900,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhh8zeu0ctc5acmtm00i",,19,DIV,A01,Will,ALL653088,29064.0,3200414c-4c65-3088-f15c-22de483edea9,2004,2004,TB,111.0
2015,ARZ,WR,,11,ACT,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,75.0,218.0,Pittsburgh,00-0022921,5528.0,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,6762.0,3730.0,1724.0,FitzLa00,5571.0,223.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/giswjsemt4f7ppwxtqgp",,20,CON,A01,Larry,FIT437493,28955.0,32004649-5443-7493-c0df-1747b7d5c143,2004,2004,ARZ,3.0
2015,WAS,CB,,23,ACT,DeAngelo Hall,DeAngelo,Hall,1983-11-19,70.0,198.0,Virginia Tech,00-0022923,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yqzm0jpubsxcgkiqtaql",,18,WC,A01,DeAngelo,HAL268837,28960.0,32004841-4c26-8837-ff33-e63b6b11e040,2004,2004,ATL,8.0
2015,PIT,QB,,7,ACT,Ben Roethlisberger,Ben,Roethlisberger,1982-03-02,77.0,240.0,"Miami, O.",00-0022924,5536.0,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770.0,3764.0,1732.0,RoetBe00,3807.0,138.0,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",,19,DIV,A01,Ben,ROE750381,28963.0,3200524f-4575-0381-afea-aa103cf4a1e3,2004,2004,PIT,11.0
